TestTime_s_,Current_A_
1194,-2.04372747487687
1195,-2.04372747487687
1196,-2.24382172442535
1197,-2.04879964817338
1198,-2.24910884984147
1199,-2.85597757501563
1200,-3.08121874997626
1201,-3.71970001142367
1202,-3.77511526703826
1203,-3.41934061034161
1204,-3.04480252394294
1205,-2.65373868508164
1206,-2.45697496048291
1207,-2.46263076661806
1208,-2.4682962395357
1209,-2.47397137923581
1210,-2.27032013478552
1211,-2.27032013478552
1212,-2.27032013478552
1213,-2.06098414143335
1214,-2.26485028042255
1215,-2.26485028042255
1216,-2.26485028042255
1217,-2.05572917991575
1218,-2.05048388687418
1219,-2.04524832158288
1220,-2.04002230283201
1221,-1.82654460633523
1222,-1.60873919734095
1223,-1.59449516118771
1224,-1.37379540100442
1225,-1.76727636056528
1226,-1.75753202536332
1227,-1.95264821048623
1228,-1.74298662370999
1229,-1.93751488115186
1230,-1.7285264414845
1231,-1.71893350286384
1232,-1.91248139986915
1233,-2.11039120383672
1234,-1.90750291883032
1235,-2.10520719867023
1236,-1.69986047362242
1237,-1.69038026445316
1238,-1.07549649797773
1239,-0.854537562007902
1240,-0.432970507742962
1241,-0.604431612118757
1242,-0.58042211372933
1243,-0.75157857050545
1244,-0.537010471784293
1245,-0.706189800576457
1246,-0.685748516856512
1247,-0.476276641533104
1248,-0.454701690471077
1249,-0.433552469047929
1250,-0.412825576615587
1251,-0.575847877956142
1252,-0.5574824290789
1253,-0.539420074816132
1254,-0.521658728714437
1255,-0.504196238271971
1256,-0.48703045945464
1257,-0.470159180486356
1258,-0.453580375881512
1259,-0.437291776283326
1260,-0.59301556709769
1261,-0.749475464429708
1262,-0.907196019938397
1263,-1.40501729629788
1264,-1.57416254917376
1265,-1.91693944626861
1266,-1.93044594485458
1267,-1.77337353119142
1268,-1.78203462619127
1269,-1.44770864609365
1270,-1.10468988129161
1271,-0.926637011833737
1272,-0.746446304980053
1273,-0.734408374910142
1274,-0.89121129060051
1275,-0.881714191658721
1276,-1.03971283821208
1277,-1.36702890222427
1278,-1.53402485914613
1279,-1.53800370545769
1280,-1.709416115195
1281,-1.71784232499364
1282,-1.38972862949173
1283,-1.55801412808275
1284,-1.39353912848166
1285,-1.39353912848166
1286,-1.05653822536686
1287,-1.04978473813012
1288,-0.875421642961991
1289,-0.699045015262593
1290,-0.687505322474317
1291,-0.841365070401595
1292,-0.667606257525296
1293,-0.492631003365042
1294,-0.47987206816138
1295,-0.467301291425348
1296,-0.776013917082244
1297,-1.0871902140431
1298,-1.4032754091606
1299,-1.56690067859831
1300,-1.73512960415699
1301,-1.58669531249013
1302,-1.59466523931727
1303,-1.60266500310546
1304,-1.77296242196829
1305,-1.45988323378062
1306,-1.46371700722597
1307,-1.30421607357928
1308,-1.30421607357928
1309,-1.14087384881952
1310,-1.30058967531158
1311,-1.13746234339718
1312,-1.13405841661036
1313,-0.96796458320321
1314,-0.799356534497186
1315,-0.952169922657171
1316,-0.784711475903653
1317,-0.294369230628223
1318,-0.599560486897701
1319,-0.589104454311896
1320,-1.52400153701164
1321,-2.00564288378538
1322,-2.66450455769092
1323,-3.19647627669121
1324,-3.92476498385917
1325,-3.87196843556845
1326,-3.29672245030531
1327,-2.330350325563
1328,-1.83466879692355
1329,-1.49537626853925
1330,-1.49537626853925
1331,-1.49537626853925
1332,-1.49537626853925
1333,-1.32128780449347
1334,-0.969739291336351
1335,-0.959672763358395
1336,-0.949678324716384
1337,-1.28363425401315
1338,-1.27991279001884
1339,-1.44770864609365
1340,-1.44770864609365
1341,-1.61921802849467
1342,-1.62336134220518
1343,-2.14333034003668
1344,-2.16259427299003
1345,-2.18198603169803
1346,-2.02698808110221
1347,-1.69074207952116
1348,-1.51964386731106
1349,-1.16888785249409
1350,-0.286885186636649
1351,0.202753178680989
1352,0.45621710596275
1353,0.461864437574521
1354,0.545616665285501
1355,0.548555179173638
1356,0.702195795300301
1357,0.848188738343611
1358,0.912914724514532
1359,0.971849677982845
1360,1.09237607025957
1361,1.00396164379682
1362,0.476947639527244
1363,-0.300886222097859
1364,-1.57937657081758
1365,-2.64095378945251
1366,-1.92274802245399
1367,-1.01616356199108
1368,0.0925234864342317
1369,0.795147099520362
1370,0.59697328806857
1371,-0.0202009080301649
1372,-0.75867275085661
1373,-0.75867275085661
1374,-0.137542324110852
1375,0.290387639072379
1376,0.751865136073506
1377,1.62726236990168
1378,2.47576357327102
1379,2.23584260670324
1380,1.98985317517907
1381,1.73850214099756
1382,0.570993642507619
1383,-1.41441198966808
1384,-2.53109140445588
